,uid,sentence,sentenceId,parse
11,13,Once ( this was on the third day of school ) she kneeled down to pick up some books where they'd dropped on the floor and Jack looked up her dress -- at the bare expanse of incredibly white leg .,97,"(S1
  (S
    (ADVP (RB Once))
    (PRN
      (-LRB- -LRB-)
      (S
        (NP (DT this))
        (VP
          (VBD was)
          (PP
            (IN on)
            (NP
              (NP (DT the) (JJ third) (NN day))
              (PP (IN of) (NP (NN school)))))))
      (-RRB- -RRB-))
    (NP (PRP she))
    (VP
      (VBD kneeled)
      (ADVP (RB down))
      (S
        (VP
          (TO to)
          (VP
            (VB pick)
            (PRT (RP up))
            (NP (DT some) (NNS books))
            (SBAR
              (WHADVP (WRB where))
              (S
                (S
                  (NP (NNS they'd))
                  (VP
                    (VBD dropped)
                    (PP (IN on) (NP (DT the) (NN floor)))))
                (CC and)
                (S
                  (NP (NNP Jack))
                  (VP
                    (VBD looked)
                    (ADVP (RB up) (NP (PRP$ her) (NN dress)))
                    (: --)
                    (PP
                      (IN at)
                      (NP
                        (NP (DT the) (JJ bare) (NN expanse))
                        (PP
                          (IN of)
                          (NP (RB incredibly) (JJ white) (NN leg)))))))))))))
    (. .)))"
12,13,"In certain cases , as in Dick Stewart's , a child's personality is affected .",72,"(S1
  (S
    (PP (IN In) (NP (JJ certain) (NNS cases)))
    (, ,)
    (NP
      (NP (RB as))
      (PP
        (IN in)
        (NP
          (NP (NNP Dick) (NNP Stewart's))
          (, ,)
          (NP (DT a) (JJ child's) (NN personality)))))
    (VP (VBZ is) (VP (VBN affected)))
    (. .)))"
13,13,"A small library may cherish its independence and established ways , and resist joining in a cooperative movement that sometimes seems radical to older members of the board .",44,"(S1
  (S
    (NP (DT A) (JJ small) (NN library))
    (VP
      (MD may)
      (VP
        (VP
          (VB cherish)
          (NP (PRP$ its) (NN independence))
          (PP (CC and) (NP (JJ established) (NNS ways))))
        (, ,)
        (CC and)
        (VP
          (VB resist)
          (S
            (VP
              (VBG joining)
              (PP
                (IN in)
                (NP
                  (NP (DT a) (JJ cooperative) (NN movement))
                  (SBAR
                    (WHNP (WDT that))
                    (S
                      (ADVP (RB sometimes))
                      (VP (VBZ seems) (ADJP (JJ radical)))))))
              (PP
                (TO to)
                (NP
                  (NP (JJR older) (NNS members))
                  (PP (IN of) (NP (DT the) (NN board))))))))))
    (. .)))"
14,13,The University can make a valuable contribution to the state's economic development through such a study .,0,"(S1
  (S
    (NP (DT The) (NNP University))
    (VP
      (MD can)
      (VP
        (VB make)
        (S
          (NP
            (NP (DT a) (JJ valuable) (NN contribution))
            (PP (TO to) (NP (DT the) (NN state's))))
          (NP
            (NP (JJ economic) (NN development))
            (PP (IN through) (NP (PDT such) (DT a) (NN study)))))))
    (. .)))"
15,13,Haney felt a twinge of annoyance when he heard the now familiar line again .,42,"(S1
  (S
    (NP (NNP Haney))
    (VP
      (VBD felt)
      (NP
        (NP (DT a) (NN twinge))
        (PP
          (IN of)
          (NP
            (NP (NN annoyance))
            (SBAR
              (WHADVP (WRB when))
              (S
                (NP (PRP he))
                (VP
                  (VBD heard)
                  (NP
                    (DT the)
                    (ADJP (ADVP (RB now)) (JJ familiar))
                    (NN line))))))))
      (ADVP (RB again)))
    (. .)))"
16,13,"Sickness or loss of some of the livestock may cut into the owner's earnings , even into his capital .",3,"(S1
  (S
    (NP
      (NP (NN Sickness))
      (CC or)
      (NP
        (NP (NN loss))
        (PP
          (IN of)
          (NP
            (NP (DT some))
            (PP (IN of) (NP (DT the) (NN livestock)))))))
    (VP
      (MD may)
      (VP
        (VB cut)
        (PP (IN into) (NP (DT the) (NN owner's)))
        (NP (NNS earnings))
        (, ,)
        (PP (RB even) (IN into) (NP (PRP$ his) (NN capital)))))
    (. .)))"
17,13,SEATO was steamed up and prepared contingency plans for coping with the military losses in Laos .,46,"(S1
  (S
    (NP (NNP SEATO))
    (VP
      (VBD was)
      (VP
        (VP (VBN steamed) (PRT (RP up)))
        (CC and)
        (VP
          (VBD prepared)
          (NP (NN contingency) (NNS plans))
          (PP
            (IN for)
            (S
              (VP
                (VBG coping)
                (PP
                  (IN with)
                  (NP (DT the) (JJ military) (NNS losses))))))
          (PP (IN in) (NP (NNP Laos))))))
    (. .)))"
18,13,"But he , as I can now retort , was the man who could see so short a distance ahead that after a visit to Russia he gave voice to the famous exclamation : `` I have seen the future and it works '' .",18,"(S1
  (S
    (CC But)
    (NP (PRP he))
    (, ,)
    (SBAR
      (IN as)
      (S (NP (PRP I)) (VP (MD can) (ADVP (RB now)) (VP (VB retort)))))
    (, ,)
    (VP
      (VBD was)
      (NP
        (NP (DT the) (NN man))
        (SBAR
          (WHNP (WP who))
          (S
            (VP
              (MD could)
              (VP
                (VB see)
                (ADVP (RB so) (RB short))
                (ADVP (NP (DT a) (NN distance)) (RB ahead)))))))
      (SBAR
        (WHNP (WDT that))
        (S
          (S
            (PP
              (IN after)
              (NP
                (NP (DT a) (NN visit))
                (PP (TO to) (NP (NNP Russia)))))
            (NP (PRP he))
            (VP
              (VBD gave)
              (NP (NN voice))
              (PP (TO to) (NP (DT the) (JJ famous) (NN exclamation)))))
          (: :)
          (`` ``)
          (S
            (NP (PRP I))
            (VP (VBP have) (VP (VBN seen) (NP (DT the) (NN future)))))
          (CC and)
          (S (NP (PRP it)) (VP (VBZ works)))
          ('' ''))))
    (. .)))"
19,13,( 2 ) Willie Mays of the San Francisco Giants borrowed a teammate's bat and became the ninth big leaguer to stroke four home runs in a game ; ;,86,"(S1
  (S
    (LST (-LRB- -LRB-) (LS 2) (-RRB- -RRB-))
    (S
      (NP
        (NP (NNP Willie) (NNP Mays))
        (PP
          (IN of)
          (NP (DT the) (NNP San) (NNP Francisco) (NNP Giants))))
      (VP
        (VP (VBD borrowed) (NP (DT a) (NN teammate's) (NN bat)))
        (CC and)
        (VP
          (VBD became)
          (NP
            (NP (DT the) (JJ ninth) (JJ big) (NN leaguer))
            (PP
              (TO to)
              (NP (NN stroke) (CD four) (NN home) (NNS runs))))
          (PP (IN in) (NP (DT a) (NN game))))))
    (: ;)
    (: ;)))"
0,14,A three-man committee has recommended to Commission Chairman Charles O. Emmerich that the DeKalb County cannery be closed .,23,"(S1
  (S
    (NP (DT A) (JJ three-man) (NN committee))
    (VP
      (VBZ has)
      (VP
        (VBN recommended)
        (S
          (VP
            (TO to)
            (VP
              (NNP Commission)
              (NP
                (NP
                  (NNP Chairman)
                  (NNP Charles)
                  (NNP O.)
                  (NNP Emmerich))
                (SBAR
                  (WHNP (WDT that))
                  (S
                    (NP
                      (DT the)
                      (NNP DeKalb)
                      (NNP County)
                      (NN cannery))
                    (VP (VB be) (VP (VBN closed)))))))))))
    (. .)))"
1,14,"They offered no opinions , volunteered nothing , betrayed no emotions .",81,"(S1
  (SINV
    (S
      (NP (PRP They))
      (VP (VBD offered) (NP (DT no) (NNS opinions))))
    (, ,)
    (VP (VBD volunteered))
    (NP
      (NP (NN nothing))
      (, ,)
      (VP (VBN betrayed) (S (NP (DT no) (NNS emotions)))))
    (. .)))"
2,14,"I do not claim to be free from sin , or from the need for repentance and forgiveness .",60,"(S1
  (S
    (NP (PRP I))
    (VP
      (VBP do)
      (RB not)
      (VP
        (VB claim)
        (S
          (VP
            (TO to)
            (VP
              (VB be)
              (ADJP
                (JJ free)
                (PP
                  (PP (IN from) (NP (NN sin)))
                  (, ,)
                  (CC or)
                  (PP (IN from) (NP (DT the) (NN need))))))))
        (PP (IN for) (NP (NN repentance) (CC and) (NN forgiveness)))))
    (. .)))"
3,14,"Among my school and neighborhood friends , during the next months , I bragged and swaggered and pompously described my impending date .",14,"(S1
  (S
    (PP
      (IN Among)
      (NP
        (PRP$ my)
        (NN school)
        (CC and)
        (NN neighborhood)
        (NNS friends)))
    (, ,)
    (S
      (PP (IN during) (NP (DT the) (JJ next) (NNS months)))
      (, ,)
      (NP (PRP I))
      (VP (VP (VBD bragged)) (CC and) (VP (VBD swaggered))))
    (CC and)
    (S
      (NP (RB pompously))
      (VP (VBD described) (NP (PRP$ my) (JJ impending) (NN date))))
    (. .)))"
4,14,SEATO was steamed up and prepared contingency plans for coping with the military losses in Laos .,46,"(S1
  (S
    (NP (NNP SEATO))
    (VP
      (VBD was)
      (VP
        (VP (VBN steamed) (PRT (RP up)))
        (CC and)
        (VP
          (VBD prepared)
          (NP
            (NP (NN contingency) (NNS plans))
            (PP
              (IN for)
              (S
                (VP
                  (VBG coping)
                  (PP
                    (IN with)
                    (NP (DT the) (JJ military) (NNS losses)))))))
          (PP (IN in) (NP (NNP Laos))))))
    (. .)))"
5,14,"Unfortunately , Blakey doesn't choose to work much of the time in this vein .",49,"(S1
  (S
    (ADVP (RB Unfortunately))
    (, ,)
    (NP (NNP Blakey))
    (VP
      (VBD doesn't)
      (S
        (VP
          (VB choose)
          (S
            (VP
              (TO to)
              (VP
                (VB work)
                (NP
                  (NP (JJ much))
                  (PP
                    (IN of)
                    (NP
                      (NP (DT the) (NN time))
                      (PP (IN in) (NP (DT this) (NN vein))))))))))))
    (. .)))"
6,14,"Hieronymus , like Piepsam , makes his protest quite in vain , and his rejection , though not fatal , is ridiculous and humiliating ; ;",74,"(S1
  (S
    (S
      (NP (NNP Hieronymus))
      (, ,)
      (PP (IN like) (NP (NNP Piepsam)))
      (, ,)
      (VP
        (VBZ makes)
        (NP
          (NP (PRP$ his) (NN protest) (RB quite))
          (PP (IN in) (NP (JJ vain))))))
    (, ,)
    (CC and)
    (S
      (NP (PRP$ his) (NN rejection))
      (, ,)
      (SBAR (IN though) (S (ADJP (RB not) (JJ fatal))))
      (, ,)
      (VP
        (VBZ is)
        (ADJP
          (ADJP (JJ ridiculous))
          (CC and)
          (ADJP (JJ humiliating))))
      (: ;))
    (: ;)))"
7,14,The article presents the reader with an absurdity at its beginning .,92,"(S1
  (S
    (NP (DT The) (NN article))
    (VP
      (VBZ presents)
      (NP
        (DT the)
        (NN reader)
        (SBAR
          (IN with)
          (S
            (NP (DT an) (NN absurdity))
            (PP (IN at) (NP (PRP$ its) (NN beginning)))))))
    (. .)))"
8,14,"And it helps the builder because it can handle a more efficiently packaged load , can deliver it to the best spot ( in some cases , right on the roof or inside the house ) , and never takes any of the builder's high-priced labor to help unload it .",33,"(S1
  (S
    (CC And)
    (NP (PRP it))
    (VP
      (VBZ helps)
      (S
        (NP
          (DT the)
          (NN builder)
          (SBAR
            (IN because)
            (S
              (NP (PRP it))
              (VP
                (VP
                  (MD can)
                  (VP
                    (VB handle)
                    (NP
                      (DT a)
                      (ADJP
                        (ADVP (RBR more) (RB efficiently))
                        (VBN packaged))
                      (NN load))))
                (, ,)
                (VP
                  (MD can)
                  (VP
                    (VB deliver)
                    (NP (PRP it))
                    (PP
                      (TO to)
                      (NP
                        (NP (DT the) (JJS best) (NN spot))
                        (PRN
                          (-LRB- -LRB-)
                          (PP
                            (IN in)
                            (NP (DT some) (NNS cases))
                            (, ,)
                            (ADVP (RB right))
                            (PP (IN on) (NP (DT the) (NN roof)))
                            (CC or)
                            (PP (IN inside) (NP (DT the) (NN house))))
                          (-RRB- -RRB-))))))
                (, ,)
                (CC and)
                (VP
                  (ADVP (RB never))
                  (VBZ takes)
                  (NP
                    (NP (DT any))
                    (PP
                      (IN of)
                      (NP
                        (DT the)
                        (CD builder's)
                        (JJ high-priced)
                        (NN labor)))))))))
        (VP
          (TO to)
          (VP (VB help) (S (VP (VB unload) (NP (PRP it))))))))
    (. .)))"
9,14,"I took another sidelong glance at the other registration card , then took the key to Unit 13 that she had given me and went down long enough to park the car .",61,"(S1
  (S
    (S
      (NP (PRP I))
      (VP
        (VBD took)
        (NP (DT another) (JJ sidelong) (NN glance))
        (PP
          (IN at)
          (NP (DT the) (JJ other) (NN registration) (NN card)))))
    (, ,)
    (ADVP (RB then))
    (S
      (VP
        (VBD took)
        (NP
          (NP (DT the) (NN key))
          (PP (TO to) (NP (NNP Unit) (CD 13))))
        (SBAR
          (IN that)
          (S
            (NP (PRP she))
            (VP
              (VP (VBD had) (VP (VBN given) (NP (PRP me))))
              (CC and)
              (VP
                (VBD went)
                (ADVP (RB down))
                (ADJP
                  (JJ long)
                  (RB enough)
                  (S
                    (VP
                      (TO to)
                      (VP (VB park) (NP (DT the) (NN car))))))))))))
    (. .)))"
10,14,One day he was visited by a delegation of would-be imitators who wanted to know his secret .,28,"(S1
  (S
    (NP (CD One) (NN day))
    (NP (PRP he))
    (VP
      (VBD was)
      (VP
        (VBN visited)
        (PP
          (IN by)
          (NP
            (NP (DT a) (NN delegation))
            (PP
              (IN of)
              (NP
                (NP (JJ would-be) (NNS imitators))
                (SBAR (WHNP (WP who)) (S (VP (VBD wanted))))))))
        (S (VP (TO to) (VP (VB know) (NP (PRP$ his) (NN secret)))))))
    (. .)))"
11,14,"These and other figures and comments have been reported in a special supplement of Sponsor magazine , a trade publication for radio and TV advertisers .",21,"(S1
  (S
    (NP
      (NP (DT These))
      (CC and)
      (NP (NP (JJ other) (NNS figures)) (CC and) (NP (NNS comments))))
    (VP
      (VBP have)
      (VP
        (VBN been)
        (VP
          (VBN reported)
          (PP
            (IN in)
            (NP
              (NP (DT a) (JJ special) (NN supplement))
              (PP
                (IN of)
                (NP
                  (NP (NN Sponsor) (NN magazine))
                  (, ,)
                  (NP (DT a) (NN trade) (NN publication))))))
          (PP
            (IN for)
            (NP (NN radio) (CC and) (NN TV) (NNS advertisers))))))
    (. .)))"
12,14,"Soap , neutral chip -- fed. Spec. 566 or Aj .",64,"(S1
  (S
    (NP (ADJP (NNP Soap) (, ,) (JJ neutral)) (NN chip))
    (: --)
    (VP
      (VBZ fed.)
      (NP (NP (NNP Spec.) (CD 566)) (CC or) (NP (NNP Aj))))
    (. .)))"
13,14,"Kitti had come into the office , on somebody's recommendation , because she needed help in preparing her income tax return .",96,"(S1
  (S
    (NP (NNP Kitti))
    (VP
      (VBD had)
      (VP
        (VBN come)
        (PP
          (IN into)
          (NP
            (NP (DT the) (NN office))
            (, ,)
            (NP (QP (IN on) (CD somebody's)) (NN recommendation))
            (, ,)))
        (SBAR
          (IN because)
          (S
            (NP (PRP she))
            (VP
              (VBD needed)
              (NP
                (NP (NN help))
                (PP
                  (IN in)
                  (S
                    (VP
                      (VBG preparing)
                      (NP (PRP$ her) (NN income) (NN tax))
                      (NP (NN return)))))))))))
    (. .)))"
14,14,"I myself had been up there by seven o'clock , after mushrooms , since there'd been a week of rain which had stopped early that morning and the day was as clear as Sandwich glass .",91,"(S1
  (S
    (NP (NP (PRP I)) (NP (PRP myself)))
    (VP
      (VBD had)
      (VP
        (VBN been)
        (PRT (RP up))
        (ADVP (RB there))
        (PP (IN by) (NP (CD seven) (RB o'clock)))
        (, ,)
        (PP (IN after) (NP (NNS mushrooms)))
        (, ,)
        (SBAR
          (IN since)
          (S
            (NP
              (NP
                (NP (CD there'd))
                (VP
                  (VBN been)
                  (NP
                    (NP (DT a) (NN week))
                    (PP
                      (IN of)
                      (NP
                        (NP (NN rain))
                        (SBAR
                          (WHNP (WDT which))
                          (S
                            (VP
                              (VBD had)
                              (VP
                                (VBN stopped)
                                (NP
                                  (RB early)
                                  (DT that)
                                  (NN morning)))))))))))
              (CC and)
              (NP (DT the) (NN day)))
            (VP
              (VBD was)
              (ADJP
                (ADJP (RB as) (JJ clear))
                (PP (IN as) (NP (NN Sandwich) (NN glass)))))))))
    (. .)))"
15,14,"It is a war of attrition , of single actions , of an exchange of losses .",67,"(S1
  (S
    (NP (PRP It))
    (VP
      (VBZ is)
      (NP
        (NP (DT a) (NN war))
        (PP
          (IN of)
          (NP
            (NP
              (NP
                (NP (NN attrition))
                (, ,)
                (PP (IN of) (NP (JJ single) (NNS actions)))
                (, ,))
              (PP (IN of) (NP (DT an) (NN exchange))))
            (PP (IN of) (NP (NNS losses)))))))
    (. .)))"
16,14,"During all this time Roy continued to paint , first only on weekends , and then , as the family business permitted , for longer periods .",40,"(S1
  (S
    (PP (IN During) (NP (PDT all) (DT this) (NN time)))
    (NP (NNP Roy))
    (VP
      (VBD continued)
      (S
        (VP
          (TO to)
          (VP
            (VB paint)
            (, ,)
            (PP
              (RB first)
              (PP (ADVP (RB only)) (IN on) (NP (NNS weekends)))
              (, ,)
              (CC and)
              (ADVP (RB then)))
            (, ,)
            (PP
              (IN as)
              (NP
                (NP (DT the) (NN family) (NN business))
                (VP (VBN permitted))))
            (, ,)
            (PP (IN for) (NP (JJR longer) (NNS periods)))))))
    (. .)))"
17,14,Hard physical labor and undesirable hours are a part of life .,56,"(S1
  (S
    (NP
      (RB Hard)
      (NML
        (NML (NN physical) (NN labor))
        (CC and)
        (NML (JJ undesirable) (NNS hours))))
    (VP
      (VBP are)
      (NP (NP (DT a) (NN part)) (PP (IN of) (NP (NN life)))))
    (. .)))"
18,14,"He could produce carefully constructed orations , set and formal speeches , artfully and prayerfully made by writing and rewriting with all the aid his tutor and others could provide , and then delivered verbatim from memory .",99,"(S1
  (S
    (NP (PRP He))
    (VP
      (MD could)
      (VP
        (VB produce)
        (NP
          (NP
            (ADJP (RB carefully) (VBN constructed))
            (NNS orations)
            (, ,)
            (NN set)
            (CC and)
            (JJ formal)
            (NNS speeches))
          (, ,)
          (VP
            (ADVP (RB artfully) (CC and) (RB prayerfully))
            (VBN made)
            (PP
              (IN by)
              (NP
                (NP (VBG writing) (CC and) (VBG rewriting))
                (PP
                  (IN with)
                  (NP
                    (NP (PDT all) (DT the) (NN aid))
                    (SBAR
                      (S
                        (NP
                          (PRP$ his)
                          (NN tutor)
                          (CC and)
                          (NNS others))
                        (VP
                          (VP (MD could) (VP (VB provide)))
                          (, ,)
                          (CC and)
                          (VP
                            (ADVP (RB then))
                            (VBD delivered)
                            (ADVP (RB verbatim))
                            (PP (IN from) (NP (NN memory)))))))))))))))
    (. .)))"
19,14,Mrs. Sandburg received a Phi Beta Kappa key from the University of Chicago and she was busy writing and teaching when she met Sandburg .,78,"(S1
  (S
    (S
      (NP (NNP Mrs.) (NNP Sandburg))
      (VP
        (VBD received)
        (NP (DT a) (NNP Phi) (NN Beta))
        (NP (NNP Kappa) (JJ key))
        (PP
          (IN from)
          (NP
            (NP (DT the) (NNP University))
            (PP (IN of) (NP (NNP Chicago)))))))
    (CC and)
    (S
      (NP (PRP she))
      (VP
        (VBD was)
        (ADJP (JJ busy))
        (S
          (VP
            (VP (VBG writing))
            (CC and)
            (VP
              (VBG teaching)
              (SBAR
                (WHADVP (WRB when))
                (S (NP (PRP she)) (VP (VBD met) (NP (NNP Sandburg))))))))))
    (. .)))"
0,15,"`` Your aids are your attitude , which comes through your voice , your hands and legs -- voice to encourage , discourage or whatever the need may be ; ;",85,"(S1
  (S
    (`` ``)
    (NP (PRP$ Your) (NNS aids))
    (VP
      (VBP are)
      (NP
        (NP (PRP$ your) (NN attitude))
        (, ,)
        (SBAR
          (WHNP (WDT which))
          (S
            (VP
              (VBZ comes)
              (PRT (RP through))
              (NP
                (NP (PRP$ your) (NN voice))
                (, ,)
                (NP (PRP$ your) (NNS hands))
                (CC and)
                (NP (NNS legs)))))))
      (PRN
        (: --)
        (S
          (VP
            (VB voice)
            (S
              (VP
                (TO to)
                (VP
                  (VP (VB encourage))
                  (, ,)
                  (VP
                    (VB discourage)
                    (SBAR
                      (CC or)
                      (SBAR
                        (WHNP (WDT whatever))
                        (S
                          (NP (DT the) (NN need))
                          (VP (MD may) (VP (VB be))))))))))))
        (: ;)))
    (: ;)))"
1,15,"He could produce carefully constructed orations , set and formal speeches , artfully and prayerfully made by writing and rewriting with all the aid his tutor and others could provide , and then delivered verbatim from memory .",99,"(S1
  (S
    (NP (PRP He))
    (VP
      (MD could)
      (VP
        (VB produce)
        (NP
          (NP
            (ADJP (RB carefully) (VBN constructed))
            (NNS orations)
            (, ,)
            (NN set)
            (CC and)
            (JJ formal)
            (NNS speeches))
          (, ,)
          (VP
            (ADVP (RB artfully) (CC and) (RB prayerfully))
            (VBN made)
            (PP
              (IN by)
              (S
                (VP
                  (VBG writing)
                  (CC and)
                  (VBG rewriting)
                  (PP
                    (IN with)
                    (NP
                      (NP (PDT all) (DT the) (NN aid))
                      (SBAR
                        (S
                          (NP
                            (PRP$ his)
                            (NN tutor)
                            (CC and)
                            (NNS others))
                          (VP
                            (MD could)
                            (VP
                              (VB provide)
                              (, ,)
                              (CC and)
                              (VP
                                (ADVP (RB then))
                                (VBN delivered)
                                (ADVP
                                  (RB verbatim)
                                  (PP (IN from) (NP (NN memory))))))))))))))))))
    (. .)))"
2,15,Legislators who last year opposed placing aged-care under the social security system criticized the President's plan .,84,"(S1
  (S
    (NP
      (NP (NNS Legislators))
      (SBAR
        (WHNP (WP who))
        (S
          (NP (JJ last) (NN year))
          (VP (VBD opposed) (VP (VBG placing) (ADJP (JJ aged-care)))))))
    (PP
      (IN under)
      (NP (DT the) (JJ social) (NN security) (NN system)))
    (VP (VBD criticized) (NP (DT the) (NNP President's) (NN plan)))
    (. .)))"
3,15,This was the Greek word most often translated as `` baptism '' .,87,"(S1
  (S
    (NP (DT This))
    (VP
      (VBD was)
      (S
        (NP (DT the) (JJ Greek) (NN word))
        (ADJP (RBS most) (RB often) (VBN translated))
        (PP (IN as) (NP (`` ``) (NN baptism) ('' '')))))
    (. .)))"
4,15,"So they go looking for mergers with other firms that have publicly quoted stock , and almost daily they pound on the doors of firms like Frito .",83,"(S1
  (S
    (RB So)
    (NP (PRP they))
    (VP
      (VBP go)
      (VP
        (VBG looking)
        (PP
          (IN for)
          (NP
            (NP (NNS mergers))
            (PP
              (IN with)
              (NP
                (NP (JJ other) (NNS firms))
                (SBAR
                  (WHNP (WDT that))
                  (S
                    (VP
                      (VP
                        (VBP have)
                        (VP
                          (ADVP (RB publicly))
                          (VBN quoted)
                          (NP (NN stock))))
                      (, ,)
                      (CC and)
                      (ADVP (RB almost) (RB daily))
                      (S
                        (NP (PRP they))
                        (VP
                          (VB pound)
                          (PP
                            (IN on)
                            (NP
                              (NP (DT the) (NNS doors))
                              (PP
                                (IN of)
                                (NP
                                  (NP (NNS firms))
                                  (PP (IN like) (NP (NNP Frito))))))))))))))))))
    (. .)))"
5,15,"I myself had been up there by seven o'clock , after mushrooms , since there'd been a week of rain which had stopped early that morning and the day was as clear as Sandwich glass .",91,"(S1
  (S
    (NP (NP (PRP I)) (NP (PRP myself)))
    (VP
      (VBD had)
      (VP
        (VBN been)
        (PRT (RP up))
        (ADVP (RB there))
        (PP (IN by) (NP (CD seven) (RB o'clock)))
        (, ,)
        (PP (IN after) (NP (NNS mushrooms)))
        (, ,)
        (SBAR
          (IN since)
          (S
            (NP
              (NP
                (NP (CD there'd))
                (VP
                  (VBN been)
                  (NP
                    (NP (DT a) (NN week))
                    (PP
                      (IN of)
                      (NP
                        (NP (NN rain))
                        (SBAR
                          (WHNP (WDT which))
                          (S
                            (VP
                              (VBD had)
                              (VP
                                (VBN stopped)
                                (NP
                                  (RB early)
                                  (DT that)
                                  (NN morning)))))))))))
              (CC and)
              (NP (DT the) (NN day)))
            (VP
              (VBD was)
              (ADJP
                (ADJP (RB as) (JJ clear))
                (PP (IN as) (NP (NN Sandwich) (NN glass)))))))))
    (. .)))"
6,15,"Walnut , wormy chestnut , pecan , three varieties of burl , hand-woven Philippine cane , ceramic tiles , marble are used to emphasize the feeling of texture and of permanence , the furniture to fit into rooms with tiled floors , brick or paneled walls , windows that bring in the outdoors .",17,"(S1
  (S
    (ADVP (NNP Walnut))
    (, ,)
    (NP
      (NP
        (JJ wormy)
        (NN chestnut)
        (, ,)
        (NN pecan)
        (, ,)
        (CD three)
        (NNS varieties))
      (PP
        (IN of)
        (NP
          (NP (NN burl))
          (, ,)
          (NP (JJ hand-woven) (NNP Philippine) (NNP cane))
          (, ,)
          (NP (JJ ceramic) (NNS tiles))
          (, ,)
          (NP (NN marble)))))
    (VP
      (VBP are)
      (VP
        (VBN used)
        (S
          (VP
            (TO to)
            (VP
              (VB emphasize)
              (NP
                (NP (DT the) (NN feeling))
                (PP
                  (PP (IN of) (NP (NN texture)))
                  (CC and)
                  (PP
                    (IN of)
                    (NP
                      (NP (NN permanence))
                      (, ,)
                      (NP
                        (DT the)
                        (NN furniture)
                        (S
                          (VP
                            (TO to)
                            (VP
                              (VB fit)
                              (PP
                                (IN into)
                                (NP
                                  (NP (NNS rooms))
                                  (PP
                                    (IN with)
                                    (NP (JJ tiled) (NNS floors)))))))))
                      (, ,)
                      (NP
                        (UCP (NN brick) (CC or) (JJ paneled))
                        (NNS walls))
                      (, ,)
                      (NP
                        (NP (NNS windows))
                        (SBAR
                          (WHNP (WDT that))
                          (S
                            (VP
                              (VBP bring)
                              (PP
                                (IN in)
                                (NP (DT the) (NNS outdoors))))))))))))))))
    (. .)))"
7,15,"others were of men doffing their hats to each other , carrying umbrellas with pomp , reading newspapers , or simply showing loaves of bread spread out .",15,"(S1
  (S
    (NP (NNS others))
    (VP
      (VBD were)
      (PP
        (IN of)
        (S
          (NP (NNS men))
          (VP
            (VP
              (VBG doffing)
              (NP (PRP$ their) (NNS hats))
              (PP (TO to) (NP (DT each) (JJ other))))
            (, ,)
            (VP
              (VBG carrying)
              (NP (NP (NNS umbrellas)) (PP (IN with) (NP (NN pomp)))))
            (, ,)
            (VP (VBG reading) (NP (NNS newspapers)))
            (, ,)
            (CC or)
            (VP
              (ADVP (RB simply))
              (VBG showing)
              (NP (NP (NNS loaves)) (PP (IN of) (NP (NN bread))))))))
      (VP (VBN spread) (ADVP (RB out))))
    (. .)))"
8,15,Hard physical labor and undesirable hours are a part of life .,56,"(S1
  (S
    (ADVP (RB Hard))
    (NP
      (JJ physical)
      (NML
        (NML (NN labor))
        (CC and)
        (NML (JJ undesirable) (NNS hours))))
    (VP
      (VBP are)
      (NP (NP (DT a) (NN part)) (PP (IN of) (NP (NN life)))))
    (. .)))"
9,15,"These and other figures and comments have been reported in a special supplement of Sponsor magazine , a trade publication for radio and TV advertisers .",21,"(S1
  (S
    (NP
      (NP (DT These))
      (CC and)
      (NP (NP (JJ other) (NNS figures)) (CC and) (NP (NNS comments))))
    (VP
      (VBP have)
      (VP
        (VBN been)
        (VP
          (VBN reported)
          (PP
            (IN in)
            (NP
              (NP (DT a) (JJ special) (NN supplement))
              (PP
                (IN of)
                (NP
                  (NP (NN Sponsor) (NN magazine))
                  (, ,)
                  (NP (DT a) (NN trade) (NN publication))))))
          (PP
            (IN for)
            (NP (NN radio) (CC and) (NN TV) (NNS advertisers))))))
    (. .)))"
10,15,"It began invariably in low tones , almost conversational , and then gradually worked up to high , shrill appeals to God and man .",65,"(S1
  (S
    (NP (PRP It))
    (VP
      (VP
        (VBD began)
        (ADVP (RB invariably))
        (PP
          (IN in)
          (NP
            (NP (JJ low) (NNS tones))
            (, ,)
            (ADJP (RB almost) (JJ conversational)))))
      (, ,)
      (CC and)
      (RB then)
      (ADVP (RB gradually))
      (VP
        (VBD worked)
        (ADVP
          (RB up)
          (PP
            (TO to)
            (NP
              (NP
                (NP (JJ high) (, ,) (JJ shrill) (NNS appeals))
                (PP (TO to) (NP (NNP God))))
              (CC and)
              (NP (NN man)))))))
    (. .)))"
11,15,"After 1815 anti-slavery sentiment mounted , chiefly among Protestants and those of Protestant background of the older stock .",53,"(S1
  (S
    (PP (IN After) (NP (CD 1815)))
    (NP (JJ anti-slavery) (NN sentiment))
    (VP
      (VBD mounted)
      (, ,)
      (PP
        (RB chiefly)
        (IN among)
        (NP
          (NP (NNPS Protestants))
          (CC and)
          (NP
            (NP (DT those))
            (PP
              (IN of)
              (NP
                (NP (JJ Protestant) (NN background))
                (PP (IN of) (NP (DT the) (JJR older) (NN stock)))))))))
    (. .)))"
