question,worker,answer
582,A3E157ZN8XPUKJ,0
306,A3NU1SQPI1NXY4,2
306,AKBP92VUQ7G3,0
306,ATQWZNGQCN1RA,2
306,A2V3P1XE33NYC3,2
306,A2UFD1I8ZO1V4G,1
306,AD317NO9623GZ,2
306,A3E157ZN8XPUKJ,3
306,A1BHMDRWW9ZYSO,2
306,A1KZOLS51I9SS7,2
510,A3NU1SQPI1NXY4,1
510,AKBP92VUQ7G3,1
510,ATQWZNGQCN1RA,1
510,A2V3P1XE33NYC3,1
510,A2UFD1I8ZO1V4G,1
510,AD317NO9623GZ,3
510,AWRAXV1RIYR0M,1
510,A36JZTUKQVV5S5,3
510,A1PAR1TMKFPKQE,1
152,A3NU1SQPI1NXY4,0
152,AKBP92VUQ7G3,0
152,ATQWZNGQCN1RA,0
152,A2V3P1XE33NYC3,0
152,A2UFD1I8ZO1V4G,1
152,AD317NO9623GZ,0
152,A1PAR1TMKFPKQE,0
152,A3E157ZN8XPUKJ,1
152,AM2W23THD4CI7,2
75,A3NU1SQPI1NXY4,2
75,AKBP92VUQ7G3,0
75,ATQWZNGQCN1RA,2
75,A2H321P1NSEW35,2
75,A2F0X4LN9N4O4C,2
75,A2V3P1XE33NYC3,0
75,A2UFD1I8ZO1V4G,2
75,AD317NO9623GZ,2
75,A1BHMDRWW9ZYSO,2
345,A3NU1SQPI1NXY4,0
345,AKBP92VUQ7G3,0
345,ATQWZNGQCN1RA,0
345,A2H321P1NSEW35,0
345,A2V3P1XE33NYC3,1
345,A2UFD1I8ZO1V4G,0
345,AD317NO9623GZ,0
345,A356EVHB3TU90R,0
345,AWRAXV1RIYR0M,0
349,A3NU1SQPI1NXY4,1
349,AKBP92VUQ7G3,0
349,ATQWZNGQCN1RA,1
349,A2V3P1XE33NYC3,1
349,A2UFD1I8ZO1V4G,2
349,AD317NO9623GZ,3
349,A2AM6H3R1LSM9S,1
349,A3E157ZN8XPUKJ,1
349,AM2W23THD4CI7,1
164,A3NU1SQPI1NXY4,3
164,AKBP92VUQ7G3,3
164,ATQWZNGQCN1RA,3
164,A2H321P1NSEW35,3
164,A2V3P1XE33NYC3,0
164,A2UFD1I8ZO1V4G,0
164,AD317NO9623GZ,3
164,A36JZTUKQVV5S5,1
164,A3E157ZN8XPUKJ,3
103,A3NU1SQPI1NXY4,0
103,AKBP92VUQ7G3,0
103,ATQWZNGQCN1RA,0
103,A2H321P1NSEW35,0
103,A2V3P1XE33NYC3,0
103,A2UFD1I8ZO1V4G,0
103,AD317NO9623GZ,0
103,A1PAR1TMKFPKQE,0
103,AY5QPUSEADPBG,0
372,A3NU1SQPI1NXY4,1
372,AKBP92VUQ7G3,1
372,ATQWZNGQCN1RA,1
372,A2V3P1XE33NYC3,1
372,A2UFD1I8ZO1V4G,3
372,AD317NO9623GZ,0
372,A36JZTUKQVV5S5,0
372,A1PAR1TMKFPKQE,1
372,A3E157ZN8XPUKJ,1
562,A3NU1SQPI1NXY4,0
562,AKBP92VUQ7G3,2
562,ATQWZNGQCN1RA,0
562,A2V3P1XE33NYC3,0
562,A2UFD1I8ZO1V4G,0
562,AD317NO9623GZ,1
562,A1PAR1TMKFPKQE,0
562,A2AM6H3R1LSM9S,0
562,A3E157ZN8XPUKJ,1
289,A3NU1SQPI1NXY4,1
289,AKBP92VUQ7G3,2
289,ATQWZNGQCN1RA,1
289,A2H321P1NSEW35,2
289,A2V3P1XE33NYC3,1
289,A2UFD1I8ZO1V4G,1
289,AD317NO9623GZ,1
289,A1PAR1TMKFPKQE,1
289,A3E157ZN8XPUKJ,1
126,A3NU1SQPI1NXY4,3
126,AKBP92VUQ7G3,2
126,ATQWZNGQCN1RA,3
126,A2H321P1NSEW35,1
126,A2V3P1XE33NYC3,1
126,A2UFD1I8ZO1V4G,1
126,AD317NO9623GZ,1
126,A1PAR1TMKFPKQE,3
126,AY5QPUSEADPBG,3
399,A3NU1SQPI1NXY4,0
399,AKBP92VUQ7G3,0
399,ATQWZNGQCN1RA,0
399,A2V3P1XE33NYC3,2
399,A2UFD1I8ZO1V4G,1
399,AD317NO9623GZ,0
399,A1PAR1TMKFPKQE,0
399,A3E157ZN8XPUKJ,0
399,A2BERTY629PZDT,0
17,A3NU1SQPI1NXY4,3
17,AKBP92VUQ7G3,1
17,ATQWZNGQCN1RA,3
17,A2V3P1XE33NYC3,1
17,A2UFD1I8ZO1V4G,3
17,AD317NO9623GZ,3
17,A1PAR1TMKFPKQE,3
17,A2AM6H3R1LSM9S,3
71,A3NU1SQPI1NXY4,1
71,AKBP92VUQ7G3,2
71,ATQWZNGQCN1RA,1
71,A2V3P1XE33NYC3,1
71,A2UFD1I8ZO1V4G,1
71,AD317NO9623GZ,1
71,A36JZTUKQVV5S5,1
71,A1PAR1TMKFPKQE,1
71,A3E157ZN8XPUKJ,1
249,A3NU1SQPI1NXY4,2
249,AKBP92VUQ7G3,2
249,ATQWZNGQCN1RA,2
249,A2H321P1NSEW35,2
249,A2V3P1XE33NYC3,0
249,A2UFD1I8ZO1V4G,2
249,AD317NO9623GZ,3
249,A1C0Z73809FFDZ,2
249,A2BERTY629PZDT,0
23,A3NU1SQPI1NXY4,1
23,AKBP92VUQ7G3,2
23,ATQWZNGQCN1RA,1
23,A2H321P1NSEW35,0
23,A2V3P1XE33NYC3,1
23,A2UFD1I8ZO1V4G,3
23,AD317NO9623GZ,1
23,A1PAR1TMKFPKQE,1
23,A3E157ZN8XPUKJ,3
130,A3NU1SQPI1NXY4,3
130,AKBP92VUQ7G3,1
130,ATQWZNGQCN1RA,3
130,A2V3P1XE33NYC3,3
130,A2UFD1I8ZO1V4G,3
130,AD317NO9623GZ,3
130,A3E157ZN8XPUKJ,2
130,AM2W23THD4CI7,3
130,A3GLUDQZGEJL5G,3
229,A3NU1SQPI1NXY4,2
229,AKBP92VUQ7G3,2
229,ATQWZNGQCN1RA,2
229,A2V3P1XE33NYC3,2
229,A2UFD1I8ZO1V4G,0
229,AD317NO9623GZ,2
229,A2AM6H3R1LSM9S,0
229,A3E157ZN8XPUKJ,2
229,AM2W23THD4CI7,2
82,A3NU1SQPI1NXY4,3
82,AKBP92VUQ7G3,3
82,ATQWZNGQCN1RA,3
82,A2H321P1NSEW35,0
82,A2V3P1XE33NYC3,3
82,A2UFD1I8ZO1V4G,3
82,AD317NO9623GZ,3
82,A1BHMDRWW9ZYSO,0
82,A2BERTY629PZDT,3
567,A3NU1SQPI1NXY4,3
567,AKBP92VUQ7G3,3
567,ATQWZNGQCN1RA,0
567,A2V3P1XE33NYC3,3
567,A2UFD1I8ZO1V4G,3
567,AD317NO9623GZ,1
567,AWRAXV1RIYR0M,3
567,A1PAR1TMKFPKQE,3
567,A1BHMDRWW9ZYSO,2
540,A3NU1SQPI1NXY4,0
540,AKBP92VUQ7G3,0
540,ATQWZNGQCN1RA,3
540,A2H321P1NSEW35,0
540,A2F0X4LN9N4O4C,0
540,A2V3P1XE33NYC3,0
540,A2UFD1I8ZO1V4G,2
540,AD317NO9623GZ,3
540,AWRAXV1RIYR0M,0
375,A3NU1SQPI1NXY4,2
375,AKBP92VUQ7G3,3
375,ATQWZNGQCN1RA,2
375,A2V3P1XE33NYC3,2
375,A2UFD1I8ZO1V4G,1
375,AD317NO9623GZ,2
375,AWRAXV1RIYR0M,1
375,A1C0Z73809FFDZ,1
375,A1KZOLS51I9SS7,1
286,A3NU1SQPI1NXY4,0
286,AKBP92VUQ7G3,0
286,ATQWZNGQCN1RA,2
286,A2V3P1XE33NYC3,3
286,A2UFD1I8ZO1V4G,0
286,AD317NO9623GZ,0
286,A1C0Z73809FFDZ,0
286,A1PAR1TMKFPKQE,0
286,A2AM6H3R1LSM9S,0
102,A3NU1SQPI1NXY4,3
102,AKBP92VUQ7G3,1
102,ATQWZNGQCN1RA,3
102,A2H321P1NSEW35,3
102,A2V3P1XE33NYC3,1
102,A2UFD1I8ZO1V4G,3
102,AD317NO9623GZ,0
102,A1PAR1TMKFPKQE,3
102,AY5QPUSEADPBG,1
89,A3NU1SQPI1NXY4,0
89,AKBP92VUQ7G3,1
89,ATQWZNGQCN1RA,1
89,A2H321P1NSEW35,0
89,A2V3P1XE33NYC3,2
89,A2UFD1I8ZO1V4G,2
89,AD317NO9623GZ,3
89,A3E157ZN8XPUKJ,0
89,A3KAJ085J9OR0Z,0
25,A3NU1SQPI1NXY4,1
25,AKBP92VUQ7G3,1
25,ATQWZNGQCN1RA,1
25,A2H321P1NSEW35,3
25,A2V3P1XE33NYC3,1
25,A2UFD1I8ZO1V4G,0
25,AD317NO9623GZ,2
25,A1PAR1TMKFPKQE,2
25,A3E157ZN8XPUKJ,3
257,A3NU1SQPI1NXY4,1
257,AKBP92VUQ7G3,3
257,ATQWZNGQCN1RA,1
257,A2H321P1NSEW35,1
257,A2V3P1XE33NYC3,0
257,A2UFD1I8ZO1V4G,1
257,AD317NO9623GZ,2
257,A53VNQRRFQ785,1
257,A3KAJ085J9OR0Z,0
276,A3NU1SQPI1NXY4,1
276,AKBP92VUQ7G3,0
276,ATQWZNGQCN1RA,1
276,A2H321P1NSEW35,1
276,A2V3P1XE33NYC3,0
276,A2UFD1I8ZO1V4G,0
276,AD317NO9623GZ,1
276,A3E157ZN8XPUKJ,0
276,AM2W23THD4CI7,3
465,A3NU1SQPI1NXY4,3
465,AKBP92VUQ7G3,0
465,ATQWZNGQCN1RA,3
465,A2V3P1XE33NYC3,3
465,A2UFD1I8ZO1V4G,3
465,AD317NO9623GZ,1
465,A1PAR1TMKFPKQE,3
465,A2AM6H3R1LSM9S,3
465,AM2W23THD4CI7,3
189,A3NU1SQPI1NXY4,3
189,AKBP92VUQ7G3,3
189,ATQWZNGQCN1RA,3
189,A2V3P1XE33NYC3,2
189,A2UFD1I8ZO1V4G,3
189,AD317NO9623GZ,0
189,A1C0Z73809FFDZ,3
189,AM2W23THD4CI7,0
189,A53VNQRRFQ785,2
33,A3NU1SQPI1NXY4,3
33,AKBP92VUQ7G3,3
33,ATQWZNGQCN1RA,2
33,A2H321P1NSEW35,0
33,A2V3P1XE33NYC3,3
33,A2UFD1I8ZO1V4G,1
33,AD317NO9623GZ,2
33,A3E157ZN8XPUKJ,3
33,AM2W23THD4CI7,1
1,A3NU1SQPI1NXY4,2
1,AKBP92VUQ7G3,2
1,ATQWZNGQCN1RA,2
1,A2V3P1XE33NYC3,2
1,A2UFD1I8ZO1V4G,2
1,AD317NO9623GZ,2
1,AWRAXV1RIYR0M,3
1,A3E157ZN8XPUKJ,0
1,A1BHMDRWW9ZYSO,2
54,A3NU1SQPI1NXY4,3
54,AKBP92VUQ7G3,1
54,ATQWZNGQCN1RA,2
54,A2H321P1NSEW35,1
54,A2V3P1XE33NYC3,3
54,A2UFD1I8ZO1V4G,0
54,AD317NO9623GZ,3
54,A1BHMDRWW9ZYSO,3
54,AY5QPUSEADPBG,3
76,A3NU1SQPI1NXY4,1
76,AKBP92VUQ7G3,1
76,ATQWZNGQCN1RA,0
76,A2H321P1NSEW35,0
76,A2F0X4LN9N4O4C,2
76,A2V3P1XE33NYC3,2
76,A2UFD1I8ZO1V4G,1
76,AD317NO9623GZ,1
76,A1BHMDRWW9ZYSO,2
196,A3NU1SQPI1NXY4,1
196,AKBP92VUQ7G3,1
196,ATQWZNGQCN1RA,2
196,A2H321P1NSEW35,3
196,A2V3P1XE33NYC3,1
196,A2UFD1I8ZO1V4G,3
196,AD317NO9623GZ,0
196,A1PAR1TMKFPKQE,1
196,A1BHMDRWW9ZYSO,1
232,A3NU1SQPI1NXY4,1
232,AKBP92VUQ7G3,3
232,ATQWZNGQCN1RA,1
232,A2V3P1XE33NYC3,1
232,A2UFD1I8ZO1V4G,1
232,AD317NO9623GZ,3
232,A2AM6H3R1LSM9S,0
232,A3E157ZN8XPUKJ,0
232,AM2W23THD4CI7,3
110,A3NU1SQPI1NXY4,1
110,AKBP92VUQ7G3,0
110,ATQWZNGQCN1RA,1
110,A2H321P1NSEW35,3
110,A2V3P1XE33NYC3,1
110,A2UFD1I8ZO1V4G,1
110,AD317NO9623GZ,1
110,A1PAR1TMKFPKQE,1
110,A1KZOLS51I9SS7,3
319,A3NU1SQPI1NXY4,3
319,AKBP92VUQ7G3,3
319,ATQWZNGQCN1RA,3
319,A2H321P1NSEW35,3
319,A2V3P1XE33NYC3,0
319,A2UFD1I8ZO1V4G,3
319,AD317NO9623GZ,0
319,A356EVHB3TU90R,3
319,A3E157ZN8XPUKJ,2
333,A3NU1SQPI1NXY4,1
333,AKBP92VUQ7G3,1
333,ATQWZNGQCN1RA,0
333,A2H321P1NSEW35,3
333,A2V3P1XE33NYC3,2
333,A2UFD1I8ZO1V4G,2
333,AD317NO9623GZ,1
333,A1PAR1TMKFPKQE,1
333,A3E157ZN8XPUKJ,2
308,A3NU1SQPI1NXY4,0
308,AKBP92VUQ7G3,0
308,ATQWZNGQCN1RA,0
308,A2V3P1XE33NYC3,2
308,A2UFD1I8ZO1V4G,1
308,AD317NO9623GZ,3
308,A3E157ZN8XPUKJ,0
308,A1BHMDRWW9ZYSO,0
308,A1KZOLS51I9SS7,0
24,A3NU1SQPI1NXY4,2
24,AKBP92VUQ7G3,2
24,ATQWZNGQCN1RA,2
24,A2H321P1NSEW35,1
24,A2V3P1XE33NYC3,2
24,A2UFD1I8ZO1V4G,1
24,AD317NO9623GZ,2
24,A1PAR1TMKFPKQE,1
24,A3E157ZN8XPUKJ,2
92,A3NU1SQPI1NXY4,1
92,AKBP92VUQ7G3,1
92,ATQWZNGQCN1RA,0
92,A2H321P1NSEW35,3
92,A2V3P1XE33NYC3,1
92,A2UFD1I8ZO1V4G,1
92,AD317NO9623GZ,1
92,A3E157ZN8XPUKJ,1
92,A3KAJ085J9OR0Z,1
70,A3NU1SQPI1NXY4,0
70,AKBP92VUQ7G3,2
70,ATQWZNGQCN1RA,0
70,A2V3P1XE33NYC3,0
70,A2UFD1I8ZO1V4G,0
70,AD317NO9623GZ,0
70,A36JZTUKQVV5S5,0
70,A1PAR1TMKFPKQE,0
70,A3E157ZN8XPUKJ,0
563,A3NU1SQPI1NXY4,3
563,AKBP92VUQ7G3,1
563,ATQWZNGQCN1RA,3
563,A2V3P1XE33NYC3,2
563,A2UFD1I8ZO1V4G,3
563,AD317NO9623GZ,3
563,A1PAR1TMKFPKQE,3
563,A2AM6H3R1LSM9S,3
563,A3E157ZN8XPUKJ,3
285,A3NU1SQPI1NXY4,2
285,AKBP92VUQ7G3,2
285,ATQWZNGQCN1RA,2
285,A2V3P1XE33NYC3,2
285,A2UFD1I8ZO1V4G,1
285,AD317NO9623GZ,2
285,A1C0Z73809FFDZ,0
285,A1PAR1TMKFPKQE,2
285,A2AM6H3R1LSM9S,2
63,A3NU1SQPI1NXY4,3
63,AKBP92VUQ7G3,2
63,ATQWZNGQCN1RA,3
63,A2V3P1XE33NYC3,0
63,A2UFD1I8ZO1V4G,0
63,AD317NO9623GZ,3
63,A1PAR1TMKFPKQE,3
63,A3E157ZN8XPUKJ,3
63,AM2W23THD4CI7,3
547,A3NU1SQPI1NXY4,1
547,AKBP92VUQ7G3,1
547,ATQWZNGQCN1RA,1
547,A2H321P1NSEW35,1
547,A2V3P1XE33NYC3,1
547,A2UFD1I8ZO1V4G,1
547,AD317NO9623GZ,1
547,A3E157ZN8XPUKJ,1
547,A2BERTY629PZDT,1
323,A3NU1SQPI1NXY4,0
323,AKBP92VUQ7G3,0
323,ATQWZNGQCN1RA,1
323,A2H321P1NSEW35,0
323,A2V3P1XE33NYC3,2
323,A2UFD1I8ZO1V4G,1
323,AD317NO9623GZ,0
323,A1PAR1TMKFPKQE,0
323,A1BHMDRWW9ZYSO,0
69,A3NU1SQPI1NXY4,2
69,AKBP92VUQ7G3,0
69,ATQWZNGQCN1RA,2
69,A2V3P1XE33NYC3,2
69,A2UFD1I8ZO1V4G,2
69,AD317NO9623GZ,2
69,A36JZTUKQVV5S5,0
69,A1PAR1TMKFPKQE,2
69,A3E157ZN8XPUKJ,0
90,A3NU1SQPI1NXY4,2
90,AKBP92VUQ7G3,2
90,ATQWZNGQCN1RA,0
90,A2H321P1NSEW35,3
90,A2V3P1XE33NYC3,0
90,A2UFD1I8ZO1V4G,2
90,AD317NO9623GZ,3
90,A3E157ZN8XPUKJ,2
90,A3KAJ085J9OR0Z,1
541,A3NU1SQPI1NXY4,0
541,AKBP92VUQ7G3,0
541,ATQWZNGQCN1RA,0
541,A2V3P1XE33NYC3,3
541,A2UFD1I8ZO1V4G,0
541,AD317NO9623GZ,2
541,A1PAR1TMKFPKQE,0
541,A3E157ZN8XPUKJ,0
541,AM2W23THD4CI7,0
19,A3NU1SQPI1NXY4,0
19,AKBP92VUQ7G3,0
19,ATQWZNGQCN1RA,0
19,A2H321P1NSEW35,0
19,A2V3P1XE33NYC3,1
19,A2UFD1I8ZO1V4G,0
19,AD317NO9623GZ,0
19,A1PAR1TMKFPKQE,2
19,A2AM6H3R1LSM9S,0
466,A3NU1SQPI1NXY4,2
466,AKBP92VUQ7G3,0
466,ATQWZNGQCN1RA,2
466,A2V3P1XE33NYC3,0
466,A2UFD1I8ZO1V4G,2
466,AD317NO9623GZ,1
466,A1PAR1TMKFPKQE,1
466,A2AM6H3R1LSM9S,1
466,AM2W23THD4CI7,1
111,A3NU1SQPI1NXY4,0
111,AKBP92VUQ7G3,0
111,ATQWZNGQCN1RA,0
111,A2H321P1NSEW35,1
111,A2V3P1XE33NYC3,2
111,A2UFD1I8ZO1V4G,0
111,AD317NO9623GZ,0
111,A1PAR1TMKFPKQE,1
111,A1KZOLS51I9SS7,2
97,A3NU1SQPI1NXY4,3
97,AKBP92VUQ7G3,1
97,ATQWZNGQCN1RA,3
97,A2V3P1XE33NYC3,3
97,A2UFD1I8ZO1V4G,3
97,AD317NO9623GZ,2
97,A1PAR1TMKFPKQE,2
97,A3E157ZN8XPUKJ,3
97,A1BHMDRWW9ZYSO,3
139,A3NU1SQPI1NXY4,2
139,AKBP92VUQ7G3,2
139,ATQWZNGQCN1RA,1
139,A2H321P1NSEW35,0
139,A2V3P1XE33NYC3,1
139,A2UFD1I8ZO1V4G,2
139,AD317NO9623GZ,0
139,A3E157ZN8XPUKJ,2
139,AM2W23THD4CI7,2
463,A3NU1SQPI1NXY4,1
463,AKBP92VUQ7G3,0
463,ATQWZNGQCN1RA,1
463,A2H321P1NSEW35,2
463,A2V3P1XE33NYC3,3
463,A2UFD1I8ZO1V4G,0
463,AD317NO9623GZ,0
463,A3E157ZN8XPUKJ,1
463,AM2W23THD4CI7,1
187,A3NU1SQPI1NXY4,2
187,AKBP92VUQ7G3,1
187,ATQWZNGQCN1RA,3
187,A2V3P1XE33NYC3,2
187,A2UFD1I8ZO1V4G,2
187,AD317NO9623GZ,2
187,A3E157ZN8XPUKJ,2
187,AM2W23THD4CI7,2
187,A2BERTY629PZDT,2
315,A3NU1SQPI1NXY4,2
315,AKBP92VUQ7G3,3
315,ATQWZNGQCN1RA,2
315,A2H321P1NSEW35,3
315,A2V3P1XE33NYC3,1
315,A2UFD1I8ZO1V4G,2
315,AD317NO9623GZ,2
315,A1KZOLS51I9SS7,0
315,A1KAXCLAH6UVMS,0
330,A3NU1SQPI1NXY4,1
330,AKBP92VUQ7G3,2
330,ATQWZNGQCN1RA,1
330,A2V3P1XE33NYC3,0
330,A2UFD1I8ZO1V4G,1
330,AD317NO9623GZ,1
330,A1C0Z73809FFDZ,1
330,A3E157ZN8XPUKJ,3
330,A1KZOLS51I9SS7,1
569,A3NU1SQPI1NXY4,3
569,AKBP92VUQ7G3,3
569,ATQWZNGQCN1RA,3
569,A2V3P1XE33NYC3,3
569,A2UFD1I8ZO1V4G,3
569,AD317NO9623GZ,3
569,A2AM6H3R1LSM9S,0
569,A3E157ZN8XPUKJ,3
569,AM2W23THD4CI7,0
428,A3NU1SQPI1NXY4,0
428,AKBP92VUQ7G3,2
428,ATQWZNGQCN1RA,1
428,A2V3P1XE33NYC3,0
428,A2UFD1I8ZO1V4G,1
428,AD317NO9623GZ,0
428,A1PAR1TMKFPKQE,0
428,A2AM6H3R1LSM9S,1
428,A1BHMDRWW9ZYSO,1
317,A3NU1SQPI1NXY4,2
317,AKBP92VUQ7G3,0
317,ATQWZNGQCN1RA,1
317,A2H321P1NSEW35,2
317,A2V3P1XE33NYC3,2
317,A2UFD1I8ZO1V4G,2
317,AD317NO9623GZ,2
317,A356EVHB3TU90R,2
317,A3E157ZN8XPUKJ,0
287,A3NU1SQPI1NXY4,1
287,AKBP92VUQ7G3,2
287,ATQWZNGQCN1RA,2
287,A2V3P1XE33NYC3,3
287,A2UFD1I8ZO1V4G,1
287,AD317NO9623GZ,2
287,A1C0Z73809FFDZ,0
287,A1PAR1TMKFPKQE,1
287,A2AM6H3R1LSM9S,1
440,A3NU1SQPI1NXY4,0
440,AKBP92VUQ7G3,2
440,ATQWZNGQCN1RA,0
440,A2V3P1XE33NYC3,0
440,A2UFD1I8ZO1V4G,0
440,AD317NO9623GZ,0
440,A1PAR1TMKFPKQE,2
440,A2AM6H3R1LSM9S,2
440,AM2W23THD4CI7,3
191,A3NU1SQPI1NXY4,2
191,AKBP92VUQ7G3,2
191,ATQWZNGQCN1RA,2
191,A2V3P1XE33NYC3,2
191,A2UFD1I8ZO1V4G,1
191,AD317NO9623GZ,2
191,A1C0Z73809FFDZ,2
191,AM2W23THD4CI7,1
191,A53VNQRRFQ785,2
337,A3NU1SQPI1NXY4,1
337,AKBP92VUQ7G3,1
337,ATQWZNGQCN1RA,2
337,A2V3P1XE33NYC3,1
337,A2UFD1I8ZO1V4G,3
337,AD317NO9623GZ,1
337,A36JZTUKQVV5S5,1
337,A1C0Z73809FFDZ,1
337,A1PAR1TMKFPKQE,1
186,A3NU1SQPI1NXY4,3
186,AKBP92VUQ7G3,0
186,ATQWZNGQCN1RA,3
186,A2V3P1XE33NYC3,1
186,A2UFD1I8ZO1V4G,3
186,AD317NO9623GZ,3
186,A3E157ZN8XPUKJ,1
186,AM2W23THD4CI7,3
186,A2BERTY629PZDT,0
514,A3NU1SQPI1NXY4,0
514,AKBP92VUQ7G3,0
514,ATQWZNGQCN1RA,0
514,A2V3P1XE33NYC3,0
514,A2UFD1I8ZO1V4G,2
514,AD317NO9623GZ,0
514,A1PAR1TMKFPKQE,2
514,A3E157ZN8XPUKJ,3
514,A1BHMDRWW9ZYSO,1
326,A3NU1SQPI1NXY4,1
326,AKBP92VUQ7G3,1
326,ATQWZNGQCN1RA,1
326,A2V3P1XE33NYC3,0
326,A2UFD1I8ZO1V4G,0
326,AD317NO9623GZ,1
326,A1C0Z73809FFDZ,1
326,A1PAR1TMKFPKQE,1
326,A1KZOLS51I9SS7,1
379,A3NU1SQPI1NXY4,0
379,AKBP92VUQ7G3,0
379,ATQWZNGQCN1RA,3
379,A2V3P1XE33NYC3,1
379,A2UFD1I8ZO1V4G,2
379,AD317NO9623GZ,1
379,A2AM6H3R1LSM9S,0
379,A3E157ZN8XPUKJ,0
379,AM2W23THD4CI7,0
300,A3NU1SQPI1NXY4,3
300,AKBP92VUQ7G3,2
300,ATQWZNGQCN1RA,2
300,A2V3P1XE33NYC3,3
300,A2UFD1I8ZO1V4G,2
300,AD317NO9623GZ,0
300,A1PAR1TMKFPKQE,3
300,A2AM6H3R1LSM9S,3
300,A3E157ZN8XPUKJ,3
112,A3NU1SQPI1NXY4,3
112,AKBP92VUQ7G3,2
112,ATQWZNGQCN1RA,1
112,A2H321P1NSEW35,3
112,A2V3P1XE33NYC3,2
112,A2UFD1I8ZO1V4G,3
112,AD317NO9623GZ,3
112,A1PAR1TMKFPKQE,2
112,A1KZOLS51I9SS7,1
481,A3NU1SQPI1NXY4,1
481,AKBP92VUQ7G3,1
481,ATQWZNGQCN1RA,1
481,A2H321P1NSEW35,0
481,A2V3P1XE33NYC3,3
481,A2UFD1I8ZO1V4G,1
481,AD317NO9623GZ,1
481,A3GLUDQZGEJL5G,1
481,A2BERTY629PZDT,1
7,A3NU1SQPI1NXY4,0
7,AKBP92VUQ7G3,3
7,ATQWZNGQCN1RA,0
7,A2V3P1XE33NYC3,0
7,A2UFD1I8ZO1V4G,3
7,AD317NO9623GZ,0
7,A2AM6H3R1LSM9S,0
7,A3E157ZN8XPUKJ,0
7,AM2W23THD4CI7,0
389,A3NU1SQPI1NXY4,2
389,AKBP92VUQ7G3,1
389,ATQWZNGQCN1RA,2
389,A2V3P1XE33NYC3,1
389,A2UFD1I8ZO1V4G,1
389,AD317NO9623GZ,1
389,AWRAXV1RIYR0M,2
389,A3E157ZN8XPUKJ,2
389,A3UX2FXA3NMJCS,2
383,A3NU1SQPI1NXY4,1
383,AKBP92VUQ7G3,0
383,ATQWZNGQCN1RA,1
383,A2H321P1NSEW35,3
383,A2V3P1XE33NYC3,1
383,A2UFD1I8ZO1V4G,1
383,AD317NO9623GZ,2
383,A1PAR1TMKFPKQE,2
383,A3E157ZN8XPUKJ,1
328,A3NU1SQPI1NXY4,3
328,AKBP92VUQ7G3,3
328,ATQWZNGQCN1RA,0
328,A2V3P1XE33NYC3,3
328,A2UFD1I8ZO1V4G,1
328,AD317NO9623GZ,0
328,A1C0Z73809FFDZ,2
328,A1PAR1TMKFPKQE,0
328,A1KZOLS51I9SS7,3
193,A3NU1SQPI1NXY4,0
193,AKBP92VUQ7G3,2
193,ATQWZNGQCN1RA,1
193,A2H321P1NSEW35,0
193,A2V3P1XE33NYC3,1
193,A2UFD1I8ZO1V4G,0
193,AD317NO9623GZ,0
193,A1PAR1TMKFPKQE,2
193,A1BHMDRWW9ZYSO,0
9,A3NU1SQPI1NXY4,1
9,AKBP92VUQ7G3,1
9,ATQWZNGQCN1RA,1
9,A2H321P1NSEW35,1
9,A2V3P1XE33NYC3,2
9,A2UFD1I8ZO1V4G,1
9,AD317NO9623GZ,3
9,A3GLUDQZGEJL5G,1
9,A2BERTY629PZDT,1
310,A3NU1SQPI1NXY4,2
310,AKBP92VUQ7G3,2
310,ATQWZNGQCN1RA,2
310,A2V3P1XE33NYC3,2
310,A2UFD1I8ZO1V4G,2
310,AD317NO9623GZ,0
310,A3E157ZN8XPUKJ,2
310,AM2W23THD4CI7,0
310,A1KZOLS51I9SS7,2
100,A3NU1SQPI1NXY4,0
100,AKBP92VUQ7G3,0
100,ATQWZNGQCN1RA,0
100,A2V3P1XE33NYC3,0
100,A2UFD1I8ZO1V4G,0
100,AD317NO9623GZ,3
100,A1PAR1TMKFPKQE,0
100,A3E157ZN8XPUKJ,1
100,A1BHMDRWW9ZYSO,0
454,A3NU1SQPI1NXY4,2
454,AKBP92VUQ7G3,2
454,ATQWZNGQCN1RA,0
454,A2V3P1XE33NYC3,2
454,A2UFD1I8ZO1V4G,2
454,AD317NO9623GZ,2
454,A1PAR1TMKFPKQE,2
454,A3E157ZN8XPUKJ,2
454,A1BHMDRWW9ZYSO,2
476,A3NU1SQPI1NXY4,1
476,AKBP92VUQ7G3,2
476,ATQWZNGQCN1RA,1
476,A2V3P1XE33NYC3,1
476,A2UFD1I8ZO1V4G,1
476,AD317NO9623GZ,2
476,A1C0Z73809FFDZ,1
476,A1PAR1TMKFPKQE,3
476,A3E157ZN8XPUKJ,1
42,A3NU1SQPI1NXY4,1
42,AKBP92VUQ7G3,1
42,ATQWZNGQCN1RA,1
42,A2V3P1XE33NYC3,1
42,A2UFD1I8ZO1V4G,1
42,AD317NO9623GZ,1
42,A1PAR1TMKFPKQE,1
42,AM2W23THD4CI7,1
42,A3KAJ085J9OR0Z,1
482,A3NU1SQPI1NXY4,0
482,AKBP92VUQ7G3,3
482,ATQWZNGQCN1RA,0
482,A2H321P1NSEW35,2
482,A2V3P1XE33NYC3,0
482,A2UFD1I8ZO1V4G,0
482,AD317NO9623GZ,3
482,A3GLUDQZGEJL5G,2
